"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"7783","GO:0072344",0.596611911456828,0.831083099665268,1,3,"rescue of stalled ribosome","BP"
"837","GO:0004563",0.596637059587605,0.831065326240104,1,3,"beta-N-acetylhexosaminidase activity","MF"
"8345","GO:0102148",0.596637059587605,0.831065326240104,1,3,"N-acetyl-beta-D-galactosaminidase activity","MF"
"558","GO:0003094",0.596755383853577,0.830981681663336,1,3,"glomerular filtration","BP"
"2876","GO:0016188",0.596803878278538,0.830947391427968,1,3,"synaptic vesicle maturation","BP"
"2284","GO:0009737",0.596923625074726,0.830862696350126,1,3,"response to abscisic acid","BP"
"7185","GO:0061548",0.596957120933769,0.830838999500885,1,3,"ganglion development","BP"
"8609","GO:1901381",0.597090825338432,0.830744384456586,1,3,"positive regulation of potassium ion transmembrane transport","BP"
"8261","GO:0099054",0.597144774243596,0.830706196528866,1,3,"presynapse assembly","BP"
"9449","GO:2000765",0.597202526839494,0.830665308914434,1,3,"regulation of cytoplasmic translation","BP"
"6647","GO:0051647",0.597232067365883,0.830644391961116,1,3,"nucleus localization","BP"
"2794","GO:0015833",0.597235512250572,0.830641952591889,1,3,"peptide transport","BP"
"827","GO:0004530",0.597248864113629,0.830632497708442,1,3,"deoxyribonuclease I activity","MF"
"1369","GO:0006309",0.597248864113629,0.830632497708442,1,3,"apoptotic DNA fragmentation","BP"
"8882","GO:1903669",0.597258626940029,0.830625584075338,1,3,"positive regulation of chemorepellent activity","BP"
"7424","GO:0070593",0.597288015650899,0.830604770931103,1,3,"dendrite self-avoidance","BP"
"3038","GO:0016818",0.59728861172968,0.830604348771112,1,3,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","MF"
"200","GO:0000993",0.597309053024721,0.83058987103128,1,3,"RNA polymerase II complex binding","MF"
"7371","GO:0070418",0.59731825968129,0.830583350020141,1,3,"DNA-dependent protein kinase complex","CC"
"486","GO:0002315",0.597413685550805,0.830515749397706,1,3,"marginal zone B cell differentiation","BP"
"2527","GO:0010838",0.597413685550805,0.830515749397706,1,3,"positive regulation of keratinocyte proliferation","BP"
"4764","GO:0035622",0.597413685550805,0.830515749397706,1,3,"intrahepatic bile duct development","BP"
"7124","GO:0061073",0.597413685550805,0.830515749397706,1,3,"ciliary body morphogenesis","BP"
"7728","GO:0072014",0.597413685550805,0.830515749397706,1,3,"proximal tubule development","BP"
"7746","GO:0072104",0.597413685550805,0.830515749397706,1,3,"glomerular capillary formation","BP"
"7803","GO:0072574",0.597413685550805,0.830515749397706,1,3,"hepatocyte proliferation","BP"
"7804","GO:0072576",0.597413685550805,0.830515749397706,1,3,"liver morphogenesis","BP"
"9256","GO:1990705",0.597413685550805,0.830515749397706,1,3,"cholangiocyte proliferation","BP"
"9357","GO:2000249",0.597413685550805,0.830515749397706,1,3,"regulation of actin cytoskeleton reorganization","BP"
"9489","GO:2001204",0.597413685550805,0.830515749397706,1,3,"regulation of osteoclast development","BP"
"4179","GO:0032541",0.597417336912128,0.830513162328137,1,3,"cortical endoplasmic reticulum","CC"
"6282","GO:0048788",0.597428618445795,0.830505168939244,1,3,"cytoskeleton of presynaptic active zone","CC"
"6545","GO:0051233",0.597498420548418,0.830455705171995,1,3,"spindle midzone","CC"
"2269","GO:0009642",0.597525315804368,0.830436643505472,1,3,"response to light intensity","BP"
"7372","GO:0070419",0.597527092922437,0.830435383945327,1,3,"nonhomologous end joining complex","CC"
"2468","GO:0010633",0.59757896182162,0.830398617735151,1,3,"negative regulation of epithelial cell migration","BP"
"4711","GO:0035373",0.597588346169652,0.830391965192019,1,3,"chondroitin sulfate proteoglycan binding","MF"
"1241","GO:0005921",0.597613396268294,0.830374206251208,1,3,"gap junction","CC"
"3731","GO:0030833",0.597642837876847,0.830353332217842,1,3,"regulation of actin filament polymerization","BP"
"2444","GO:0010529",0.597684843824672,0.83032354671846,1,3,"negative regulation of transposition","BP"
"4238","GO:0032793",0.597726737289977,0.830293837036014,1,3,"positive regulation of CREB transcription factor activity","BP"
"9476","GO:2001028",0.597766909822147,0.830265344088351,1,3,"positive regulation of endothelial cell chemotaxis","BP"
"4152","GO:0032467",0.597767124519734,0.830265191796012,1,3,"positive regulation of cytokinesis","BP"
"5379","GO:0043425",0.597792873421481,0.830246927108523,1,3,"bHLH transcription factor binding","MF"
"8408","GO:0120020",0.597807300334525,0.83023669288535,1,3,"cholesterol transfer activity","MF"
"4592","GO:0035024",0.597813136496827,0.83023255267202,1,3,"negative regulation of Rho protein signal transduction","BP"
"6561","GO:0051279",0.597831139114608,0.830219781013992,1,3,"regulation of release of sequestered calcium ion into cytosol","BP"
"5968","GO:0046825",0.59790156796355,0.830169809439062,1,3,"regulation of protein export from nucleus","BP"
"1585","GO:0006884",0.597921627213694,0.830155574701934,1,3,"cell volume homeostasis","BP"
"2664","GO:0015106",0.597931537989335,0.83014854134673,1,3,"bicarbonate transmembrane transporter activity","MF"
"67","GO:0000242",0.597947752319939,0.83013703407017,1,3,"pericentriolar material","CC"
"2899","GO:0016266",0.597965822790515,0.830124208808566,1,3,"O-glycan processing","BP"
"3969","GO:0031623",0.597986281437205,0.830109687686529,1,3,"receptor internalization","BP"
"9213","GO:1990404",0.598154122852842,0.829990521830549,1,3,"protein ADP-ribosylase activity","MF"
"5463","GO:0043931",0.598157562552747,0.829988079016522,1,3,"ossification involved in bone maturation","BP"
"7662","GO:0071679",0.598182746950572,0.829970192666004,1,3,"commissural neuron axon guidance","BP"
"7512","GO:0071011",0.598183203804571,0.829969868186996,1,3,"precatalytic spliceosome","CC"
"7620","GO:0071476",0.598216268476009,0.829946382949572,1,3,"cellular hypotonic response","BP"
"1043","GO:0005385",0.598240618414805,0.829929086052521,1,3,"zinc ion transmembrane transporter activity","MF"
"1564","GO:0006829",0.598240618414805,0.829929086052521,1,3,"zinc ion transport","BP"
"7649","GO:0071577",0.598240618414805,0.829929086052521,1,3,"zinc ion transmembrane transport","BP"
"6609","GO:0051481",0.598245067453186,0.829925925547329,1,3,"negative regulation of cytosolic calcium ion concentration","BP"
"7420","GO:0070584",0.598324749510728,0.829869313559878,1,3,"mitochondrion morphogenesis","BP"
"1639","GO:0006997",0.598340984678512,0.829857777153222,1,3,"nucleus organization","BP"
"8457","GO:0140268",0.598400251027098,0.829815658556395,1,3,"endoplasmic reticulum-plasma membrane contact site","CC"
"1995","GO:0008239",0.598403226792355,0.829813543573131,1,3,"dipeptidyl-peptidase activity","MF"
"4065","GO:0032148",0.59842152635403,0.829800536970434,1,3,"activation of protein kinase B activity","BP"
"5631","GO:0045178",0.598422272539975,0.829800006593779,1,3,"basal part of cell","CC"
"5104","GO:0042405",0.598544201160794,0.829713325137248,1,3,"nuclear inclusion body","CC"
"5129","GO:0042491",0.598563985853235,0.829699256653181,1,3,"inner ear auditory receptor cell differentiation","BP"
"1433","GO:0006479",0.59857119850124,0.829694127671432,1,3,"protein methylation","BP"
"3522","GO:0030122",0.598573053179903,0.829692808768818,1,3,"AP-2 adaptor complex","CC"
"8607","GO:1901379",0.598589037486616,0.829681441690013,1,3,"regulation of potassium ion transmembrane transport","BP"
"7850","GO:0086001",0.59859078064307,0.829680202032696,1,3,"cardiac muscle cell action potential","BP"
"1446","GO:0006518",0.598616789797153,0.829661704557102,1,3,"peptide metabolic process","BP"
"4784","GO:0035735",0.598630263346324,0.829652121692992,1,3,"intraciliary transport involved in cilium assembly","BP"
"9090","GO:1905198",0.598630263346324,0.829652121692992,1,3,"manchette assembly","BP"
"8191","GO:0098761",0.598641221935557,0.829644327248077,1,3,"cellular response to interleukin-7","BP"
"6119","GO:0048190",0.598678373904818,0.829617900416105,1,3,"wing disc dorsal/ventral pattern formation","BP"
"3547","GO:0030169",0.598687048778108,0.829611729381076,1,3,"low-density lipoprotein particle binding","MF"
"1264","GO:0006002",0.59868737795988,0.829611495202298,1,3,"fructose 6-phosphate metabolic process","BP"
"1686","GO:0007100",0.598706862624422,0.829597633790917,1,3,"mitotic centrosome separation","BP"
"6335","GO:0050253",0.59871131569107,0.829594465752838,1,3,"retinyl-palmitate esterase activity","MF"
"408","GO:0001988",0.598715557740448,0.829591447797306,1,3,"positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure","BP"
"2612","GO:0014061",0.598715557740448,0.829591447797306,1,3,"regulation of norepinephrine secretion","BP"
"4085","GO:0032222",0.598715557740448,0.829591447797306,1,3,"regulation of synaptic transmission, cholinergic","BP"
"4088","GO:0032225",0.598715557740448,0.829591447797306,1,3,"regulation of synaptic transmission, dopaminergic","BP"
"6856","GO:0060112",0.598715557740448,0.829591447797306,1,3,"generation of ovulation cycle rhythm","BP"
"8267","GO:0099065",0.598715557740448,0.829591447797306,1,3,"integral component of spine apparatus membrane","CC"
"9160","GO:1905923",0.598715557740448,0.829591447797306,1,3,"positive regulation of acetylcholine biosynthetic process","BP"
"737","GO:0004096",0.598738187930321,0.829575347136446,1,3,"catalase activity","MF"
"8748","GO:1902667",0.598748779197738,0.829567811392915,1,3,"regulation of axon guidance","BP"
"7305","GO:0070166",0.598761381233529,0.829558844643851,1,3,"enamel mineralization","BP"
"4208","GO:0032695",0.598790393881256,0.829538199859594,1,3,"negative regulation of interleukin-12 production","BP"
"5218","GO:0042834",0.598791216051097,0.82953761479348,1,3,"peptidoglycan binding","MF"
"3822","GO:0031102",0.598826608099958,0.829512427934052,1,3,"neuron projection regeneration","BP"
"5427","GO:0043569",0.598834380094434,0.829506896594892,1,3,"negative regulation of insulin-like growth factor receptor signaling pathway","BP"
"794","GO:0004407",0.598847245073318,0.829497740266761,1,3,"histone deacetylase activity","MF"
"1431","GO:0006476",0.598847245073318,0.829497740266761,1,3,"protein deacetylation","BP"
"3101","GO:0017136",0.598847245073318,0.829497740266761,1,3,"NAD-dependent histone deacetylase activity","MF"
"4577","GO:0034979",0.598847245073318,0.829497740266761,1,3,"NAD-dependent protein deacetylase activity","MF"
"7484","GO:0070933",0.598847245073318,0.829497740266761,1,3,"histone H4 deacetylation","BP"
"7908","GO:0090175",0.598871833711445,0.829480238878566,1,3,"regulation of establishment of planar polarity","BP"
"8650","GO:1901838",0.59888811453378,0.829468649975269,1,3,"positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","BP"
"5689","GO:0045504",0.598894324552808,0.829464229443314,1,3,"dynein heavy chain binding","MF"
"4680","GO:0035269",0.598913374815553,0.829450668189942,1,3,"protein O-linked mannosylation","BP"
"6603","GO:0051451",0.598933231636671,0.829436531904013,1,3,"myoblast migration","BP"
"1803","GO:0007379",0.598947562226372,0.829426329250158,1,3,"segment specification","BP"
"1606","GO:0006913",0.598950944127719,0.829423921440116,1,3,"nucleocytoplasmic transport","BP"
"8970","GO:1904357",0.598971759919453,0.829409100668158,1,3,"negative regulation of telomere maintenance via telomere lengthening","BP"
"9002","GO:1904643",0.599001376107312,0.829388012358668,1,3,"response to curcumin","BP"
"4952","GO:0038063",0.599009020484874,0.829382568835339,1,3,"collagen-activated tyrosine kinase receptor signaling pathway","BP"
"5133","GO:0042532",0.599010258791281,0.829381687030887,1,3,"negative regulation of tyrosine phosphorylation of STAT protein","BP"
"5119","GO:0042462",0.599032765724125,0.829365659114235,1,3,"eye photoreceptor cell development","BP"
"5677","GO:0045464",0.599064833814234,0.829342820416946,1,3,"R8 cell fate specification","BP"
"6431","GO:0050853",0.599070794377005,0.829338575091509,1,3,"B cell receptor signaling pathway","BP"
"3288","GO:0019869",0.599120968784491,0.82930283586464,1,3,"chloride channel inhibitor activity","MF"
"8138","GO:0097718",0.599129358659355,0.829296859200028,1,3,"disordered domain specific binding","MF"
"3190","GO:0019205",0.599136762399102,0.829291584898865,1,3,"nucleobase-containing compound kinase activity","MF"
"9123","GO:1905516",0.599138698090942,0.829290205922243,1,3,"positive regulation of fertilization","BP"
"6725","GO:0051974",0.599161178052577,0.829274190710943,1,3,"negative regulation of telomerase activity","BP"
"3657","GO:0030497",0.599171742534922,0.829266663946052,1,3,"fatty acid elongation","BP"
"893","GO:0004744",0.599180834478134,0.829260186106325,1,3,"retinal isomerase activity","MF"
"6333","GO:0050251",0.599180834478134,0.829260186106325,1,3,"retinol isomerase activity","MF"
"6752","GO:0052884",0.599180834478134,0.829260186106325,1,3,"all-trans-retinyl-palmitate hydrolase, 11-cis retinol forming activity","MF"
"6753","GO:0052885",0.599180834478134,0.829260186106325,1,3,"all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity","MF"
"8648","GO:1901827",0.599180834478134,0.829260186106325,1,3,"zeaxanthin biosynthetic process","BP"
"235","GO:0001508",0.599190640037458,0.829253199620041,1,3,"action potential","BP"
"6138","GO:0048266",0.599192191829401,0.829252093942639,1,3,"behavioral response to pain","BP"
"1605","GO:0006911",0.59920206894245,0.82924505621841,1,3,"phagocytosis, engulfment","BP"
"6832","GO:0060055",0.599226966168807,0.829227315267394,1,3,"angiogenesis involved in wound healing","BP"
"3079","GO:0017056",0.599229879366459,0.829225239322518,1,3,"structural constituent of nuclear pore","MF"
"1517","GO:0006695",0.599239845920787,0.829218137033639,1,3,"cholesterol biosynthetic process","BP"
"3828","GO:0031115",0.599265830011783,0.829199619356236,1,3,"negative regulation of microtubule polymerization","BP"
"1260","GO:0005977",0.59929368902742,0.829179763831782,1,3,"glycogen metabolic process","BP"
"7201","GO:0061621",0.599309295956623,0.829168639777241,1,3,"canonical glycolysis","BP"
"5882","GO:0046340",0.599323282128624,0.829158670467077,1,3,"diacylglycerol catabolic process","BP"
"6037","GO:0047372",0.599323282128624,0.829158670467077,1,3,"acylglycerol lipase activity","MF"
"5696","GO:0045570",0.599326564470785,0.829156330755647,1,3,"regulation of imaginal disc growth","BP"
"7136","GO:0061157",0.599333946330635,0.829151068758265,1,3,"mRNA destabilization","BP"
"9411","GO:2000573",0.59933842096095,0.829147879061951,1,3,"positive regulation of DNA biosynthetic process","BP"
"4319","GO:0033162",0.599367514243681,0.829127139036067,1,3,"melanosome membrane","CC"
"1740","GO:0007215",0.599381184287283,0.829117393277755,1,3,"glutamate receptor signaling pathway","BP"
"4453","GO:0034185",0.599388961977504,0.829111848155898,1,3,"apolipoprotein binding","MF"
"3092","GO:0017108",0.599390319784135,0.829110880089233,1,3,"5'-flap endonuclease activity","MF"
"1633","GO:0006977",0.599392250952036,0.829109503232362,1,3,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","BP"
"4761","GO:0035615",0.599432281874779,0.82908096063226,1,3,"clathrin adaptor activity","MF"
"5672","GO:0045446",0.599434458124618,0.829079408831566,1,3,"endothelial cell differentiation","BP"
"2244","GO:0009553",0.599460956469278,0.829060513031716,1,3,"embryo sac development","BP"
"5571","GO:0044806",0.599488028994098,0.829041206135589,1,3,"G-quadruplex DNA unwinding","BP"
"6689","GO:0051880",0.599488028994098,0.829041206135589,1,3,"G-quadruplex DNA binding","MF"
"2196","GO:0009247",0.599491885506224,0.82903845571687,1,3,"glycolipid biosynthetic process","BP"
"2281","GO:0009734",0.599563293940252,0.828987521921303,1,3,"auxin-activated signaling pathway","BP"
"7700","GO:0071896",0.599566457017236,0.828985265516406,1,3,"protein localization to adherens junction","BP"
"9021","GO:1904751",0.59957037969166,0.828982467210638,1,3,"positive regulation of protein localization to nucleolus","BP"
"145","GO:0000737",0.599619264734906,0.828947591348113,1,3,"DNA catabolic process, endonucleolytic","BP"
"911","GO:0004812",0.599670749951646,0.828910854615108,1,3,"aminoacyl-tRNA ligase activity","MF"
"1414","GO:0006418",0.599670749951646,0.828910854615108,1,3,"tRNA aminoacylation for protein translation","BP"
"8885","GO:1903672",0.599672294105841,0.8289097527033,1,3,"positive regulation of sprouting angiogenesis","BP"
"1634","GO:0006979",0.599681568427489,0.544716624710725,10,39,"response to oxidative stress","BP"
"6985","GO:0060492",0.599701731932666,0.828888744862465,1,3,"lung induction","BP"
"4517","GO:0034497",0.599762067496035,0.828845681212926,1,3,"protein localization to phagophore assembly site","BP"
"4617","GO:0035093",0.599785542816439,0.828828923809203,1,3,"spermatogenesis, exchange of chromosomal proteins","BP"
"7406","GO:0070535",0.599785542816439,0.828828923809203,1,3,"histone H2A K63-linked ubiquitination","BP"
"8563","GO:1901018",0.599795964293321,0.828821484245518,1,3,"positive regulation of potassium ion transmembrane transporter activity","BP"
"17","GO:0000062",0.599839048133517,0.828790725433936,1,3,"fatty-acyl-CoA binding","MF"
"2921","GO:0016331",0.59984040171274,0.828789759002638,1,3,"morphogenesis of embryonic epithelium","BP"
"7491","GO:0070972",0.599861961664646,0.82877436507902,1,3,"protein localization to endoplasmic reticulum","BP"
"7123","GO:0061072",0.599866602820141,0.828771051129366,1,3,"iris morphogenesis","BP"
"2478","GO:0010667",0.599882436264633,0.828759745131753,1,3,"negative regulation of cardiac muscle cell apoptotic process","BP"
"3734","GO:0030837",0.599883222030405,0.828759184038989,1,3,"negative regulation of actin filament polymerization","BP"
"8384","GO:0106157",0.599898329529146,0.828748395845223,1,3,"peptidyl-arginine 3-dioxygenase activity","MF"
"2315","GO:0009873",0.599914482907004,0.828736860232133,1,3,"ethylene-activated signaling pathway","BP"
"254","GO:0001554",0.599941692102751,0.828717427990668,1,3,"luteolysis","BP"
"2789","GO:0015819",0.599956759997154,0.828706666087559,1,3,"lysine transport","BP"
"3988","GO:0031668",0.599960544072497,0.828703963321604,1,3,"cellular response to extracellular stimulus","BP"
"3840","GO:0031154",0.600000205761477,0.828675633071453,1,3,"culmination involved in sorocarp development","BP"
"250","GO:0001542",0.600035357760926,0.828650521107805,1,3,"ovulation from ovarian follicle","BP"
"7108","GO:0061036",0.600046885580828,0.82864228523011,1,3,"positive regulation of cartilage development","BP"
"3195","GO:0019213",0.600065451938942,0.828629020143011,1,3,"deacetylase activity","MF"
"6553","GO:0051259",0.600120264937243,0.828589853407284,1,3,"protein complex oligomerization","BP"
"7251","GO:0061909",0.600120829381397,0.828589450041637,1,3,"autophagosome-lysosome fusion","BP"
"1484","GO:0006626",0.600123657246253,0.828587429200007,1,3,"protein targeting to mitochondrion","BP"
"5680","GO:0045475",0.600174596680251,0.828551023838099,1,3,"locomotor rhythm","BP"
"9305","GO:2000012",0.6002090451995,0.828526400866344,1,3,"regulation of auxin polar transport","BP"
"4090","GO:0032228",0.600237261736307,0.828506230360322,1,3,"regulation of synaptic transmission, GABAergic","BP"
"6847","GO:0060080",0.600259151489809,0.828490581295896,1,3,"inhibitory postsynaptic potential","BP"
"4866","GO:0036098",0.600301997306161,0.828459947526268,1,3,"male germ-line stem cell population maintenance","BP"
"1127","GO:0005686",0.600318528138921,0.828448127252563,1,3,"U2 snRNP","CC"
"3073","GO:0017015",0.600321315102808,0.828446134392819,1,3,"regulation of transforming growth factor beta receptor signaling pathway","BP"
"1364","GO:0006301",0.600332340478297,0.828438250344101,1,3,"postreplication repair","BP"
"484","GO:0002283",0.600337072476961,0.828434866496475,1,3,"neutrophil activation involved in immune response","BP"
"5","GO:0000014",0.600342505198679,0.828430981501549,1,3,"single-stranded DNA endodeoxyribonuclease activity","MF"
"3977","GO:0031642",0.600391597328243,0.82839587214654,1,3,"negative regulation of myelination","BP"
"3518","GO:0030117",0.600415958008914,0.828378448029227,1,3,"membrane coat","CC"
"2082","GO:0008499",0.60042274553565,0.828373592966611,1,3,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity","MF"
"4864","GO:0036092",0.600433806662948,0.828365680824736,1,3,"phosphatidylinositol-3-phosphate biosynthetic process","BP"
"6812","GO:0060022",0.600437213220369,0.8283632440106,1,3,"hard palate development","BP"
"1642","GO:0007004",0.600467054242779,0.828341896774819,1,3,"telomere maintenance via telomerase","BP"
"3763","GO:0030903",0.600534281818444,0.828293797100805,1,3,"notochord development","BP"
"5027","GO:0042074",0.600565535945299,0.828271432058687,1,3,"cell migration involved in gastrulation","BP"
"4083","GO:0032217",0.600625214471517,0.828228720731477,1,3,"riboflavin transmembrane transporter activity","MF"
"4084","GO:0032218",0.600625214471517,0.828228720731477,1,3,"riboflavin transport","BP"
"334","GO:0001784",0.600676597806563,0.828191939723679,1,3,"phosphotyrosine residue binding","MF"
"7402","GO:0070527",0.600734700666874,0.828150341562911,1,3,"platelet aggregation","BP"
"5872","GO:0046325",0.600736230084792,0.828149246485733,1,3,"negative regulation of glucose import","BP"
"3513","GO:0030100",0.600749699383721,0.828139602136746,1,3,"regulation of endocytosis","BP"
"6086","GO:0048026",0.60075773249857,0.828133850036737,1,3,"positive regulation of mRNA splicing, via spliceosome","BP"
"3971","GO:0031625",0.600767964102234,0.530943865955199,12,47,"ubiquitin protein ligase binding","MF"
"1988","GO:0008227",0.600807418552642,0.828098269132084,1,3,"G protein-coupled amine receptor activity","MF"
"5662","GO:0045324",0.600809762286455,0.828096590615864,1,3,"late endosome to vacuole transport","BP"
"1192","GO:0005815",0.600816647554091,0.530893278508104,12,47,"microtubule organizing center","CC"
"5448","GO:0043652",0.600819621134954,0.828089529833147,1,3,"engulfment of apoptotic cell","BP"
"2647","GO:0015012",0.600851180901402,0.828066925642254,1,3,"heparan sulfate proteoglycan biosynthetic process","BP"
"2650","GO:0015018",0.600851180901402,0.828066925642254,1,3,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","MF"
"7798","GO:0072542",0.600851180901402,0.828066925642254,1,3,"protein phosphatase activator activity","MF"
"2498","GO:0010756",0.600868291440639,0.828054669544206,1,3,"positive regulation of plasminogen activation","BP"
"5297","GO:0043152",0.600901040078876,0.828031210193407,1,3,"induction of bacterial agglutination","BP"
"7476","GO:0070891",0.600901040078876,0.828031210193407,1,3,"lipoteichoic acid binding","MF"
"8976","GO:1904399",0.600901040078876,0.828031210193407,1,3,"heparan sulfate binding","MF"
"537","GO:0002933",0.600904635918256,0.828028634178435,1,3,"lipid hydroxylation","BP"
"2306","GO:0009822",0.600904635918256,0.828028634178435,1,3,"alkaloid catabolic process","BP"
"5064","GO:0042178",0.600904635918256,0.828028634178435,1,3,"xenobiotic catabolic process","BP"
"6801","GO:0055120",0.600906588847386,0.828027235114937,1,3,"striated muscle dense body","CC"
"6448","GO:0050891",0.600936511364136,0.82800579773425,1,3,"multicellular organismal water homeostasis","BP"
"3028","GO:0016780",0.600944230207076,0.82800026739339,1,3,"phosphotransferase activity, for other substituted phosphate groups","MF"
"22","GO:0000079",0.600955578135411,0.827992136673134,1,3,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"4753","GO:0035584",0.600993087402757,0.827965259430701,1,3,"calcium-mediated signaling using intracellular calcium source","BP"
"443","GO:0002092",0.601008985193926,0.827953866908852,1,3,"positive regulation of receptor internalization","BP"
"6109","GO:0048148",0.601017323629624,0.827947891272172,1,3,"behavioral response to cocaine","BP"
"7013","GO:0060638",0.601042505545181,0.827929844014716,1,3,"mesenchymal-epithelial cell signaling","BP"
"2680","GO:0015165",0.601055133560844,0.827920793277494,1,3,"pyrimidine nucleotide-sugar transmembrane transporter activity","MF"
"7966","GO:0090481",0.601055133560844,0.827920793277494,1,3,"pyrimidine nucleotide-sugar transmembrane transport","BP"
"7956","GO:0090385",0.60106435331918,0.827914185073943,1,3,"phagosome-lysosome fusion","BP"
"2676","GO:0015141",0.601096310557351,0.827891278447674,1,3,"succinate transmembrane transporter activity","MF"
"2766","GO:0015729",0.601096310557351,0.827891278447674,1,3,"oxaloacetate transport","BP"
"7606","GO:0071422",0.601096310557351,0.827891278447674,1,3,"succinate transmembrane transport","BP"
"3938","GO:0031492",0.601113376689822,0.827879044665291,1,3,"nucleosomal DNA binding","MF"
"3393","GO:0021794",0.601128358244404,0.827868304652303,1,3,"thalamus development","BP"
"5505","GO:0044255",0.601135305417621,0.827863324182028,1,3,"cellular lipid metabolic process","BP"
"6133","GO:0048259",0.601138183256497,0.827861261006824,1,3,"regulation of receptor-mediated endocytosis","BP"
"6153","GO:0048339",0.601164966863463,0.827842058454919,1,3,"paraxial mesoderm development","BP"
"2804","GO:0015884",0.601181079851369,0.82783050542849,1,3,"folic acid transport","BP"
"7882","GO:0090050",0.601221867292804,0.827801258178845,1,3,"positive regulation of cell migration involved in sprouting angiogenesis","BP"
"2226","GO:0009435",0.601233157816319,0.827793161468899,1,3,"NAD biosynthetic process","BP"
"2891","GO:0016235",0.601235624158611,0.827791392757616,1,3,"aggresome","CC"
"3327","GO:0021508",0.601238798757018,0.82778911610633,1,3,"floor plate formation","BP"
"1834","GO:0007444",0.601271947128375,0.8277653425088,1,3,"imaginal disc development","BP"
"193","GO:0000974",0.601323182765568,0.827728592041156,1,3,"Prp19 complex","CC"
"7427","GO:0070613",0.601342696436875,0.827714593635289,1,3,"regulation of protein processing","BP"
"5770","GO:0045778",0.601346478041766,0.827711880747962,1,3,"positive regulation of ossification","BP"
"1280","GO:0006044",0.601354572126403,0.827706074027522,1,3,"N-acetylglucosamine metabolic process","BP"
"8485","GO:0150077",0.601355232065416,0.827705600573905,1,3,"regulation of neuroinflammatory response","BP"
"3615","GO:0030325",0.601377628620777,0.827689532392101,1,3,"adrenal gland development","BP"
"236","GO:0001510",0.601380158294686,0.827687717433298,1,3,"RNA methylation","BP"
"4668","GO:0035239",0.601406169560944,0.827669054331708,1,3,"tube morphogenesis","BP"
"5789","GO:0045839",0.601406169560944,0.827669054331708,1,3,"negative regulation of mitotic nuclear division","BP"
"6275","GO:0048762",0.601406169560944,0.827669054331708,1,3,"mesenchymal cell differentiation","BP"
"6949","GO:0060393",0.601406169560944,0.827669054331708,1,3,"regulation of pathway-restricted SMAD protein phosphorylation","BP"
"6980","GO:0060485",0.601406169560944,0.827669054331708,1,3,"mesenchyme development","BP"
"7030","GO:0060710",0.601406169560944,0.827669054331708,1,3,"chorio-allantoic fusion","BP"
"7392","GO:0070487",0.601406169560944,0.827669054331708,1,3,"monocyte aggregation","BP"
"7733","GO:0072040",0.601406169560944,0.827669054331708,1,3,"negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis","BP"
"7749","GO:0072125",0.601406169560944,0.827669054331708,1,3,"negative regulation of glomerular mesangial cell proliferation","BP"
"7750","GO:0072133",0.601406169560944,0.827669054331708,1,3,"metanephric mesenchyme morphogenesis","BP"
"7751","GO:0072134",0.601406169560944,0.827669054331708,1,3,"nephrogenic mesenchyme morphogenesis","BP"
"7752","GO:0072136",0.601406169560944,0.827669054331708,1,3,"metanephric mesenchymal cell proliferation involved in metanephros development","BP"
"8516","GO:1900106",0.601406169560944,0.827669054331708,1,3,"positive regulation of hyaluranon cable assembly","BP"
"9106","GO:1905312",0.601406169560944,0.827669054331708,1,3,"positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis","BP"
"3756","GO:0030890",0.601452431895899,0.827635857285115,1,3,"positive regulation of B cell proliferation","BP"
"4147","GO:0032451",0.601481986621405,0.827614646774027,1,3,"demethylase activity","MF"
"2836","GO:0016015",0.601500424300044,0.827601413623831,1,3,"morphogen activity","MF"
"7873","GO:0090009",0.601517922993532,0.82758885369132,1,3,"primitive streak formation","BP"
"8792","GO:1902975",0.601531340454852,0.827579222638003,1,3,"mitotic DNA replication initiation","BP"
"6123","GO:0048205",0.601534052117402,0.827577276160794,1,3,"COPI coating of Golgi vesicle","BP"
"2554","GO:0010906",0.601609266405765,0.827523279343138,1,3,"regulation of glucose metabolic process","BP"
"1541","GO:0006772",0.601677192583782,0.827474503653358,1,3,"thiamine metabolic process","BP"
"8501","GO:1900025",0.601697077508032,0.827460222917086,1,3,"negative regulation of substrate adhesion-dependent cell spreading","BP"
"5918","GO:0046546",0.601699362254455,0.827458582025774,1,3,"development of primary male sexual characteristics","BP"
"8972","GO:1904380",0.601710102850345,0.827450868031852,1,3,"endoplasmic reticulum mannose trimming","BP"
