gene_id,1041,1471,1637,Sample1,Sample2,Sample3
Pocillopora_acuta_HIv1_PredGene_g16141.t1,0,0,0,3,2,1
Pocillopora_acuta_HIv1_PredGene_g6525.t1,0,0,0,12,0,6
Pocillopora_acuta_HIv1_PredGene_g27622.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21253.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15807.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14296.t1,0,10,15,3,6,0
Pocillopora_acuta_HIv1_PredGene_g11506.t1,0,11,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19423.t1,0,0,3,2,3,0
Pocillopora_acuta_HIv1_PredGene_g15420.t1,0,0,0,1,1,4
Pocillopora_acuta_HIv1_PredGene_g24671.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_23407_t,0,80,15,38,65,46
Pocillopora_acuta_HIv1_PredGene_2460_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13391.t2,0,0,0,90,21,222
Pocillopora_acuta_HIv1_PredGene_g16143.t1,0,11,5,0,0,2
Pocillopora_acuta_HIv1_PredGene_3973_t,0,0,0,0,0,0
STRG.887,436,237,299,151,126,205
Pocillopora_acuta_HIv1_PredGene_g11542.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g31443.t1,0,0,0,0,120,97
Pocillopora_acuta_HIv1_PredGene_g17401.t1,0,0,0,3,9,0
Pocillopora_acuta_HIv1_PredGene_25775_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32747.t1,0,0,0,1,2,6
STRG.14813,1999,2317,1746,211,291,277
Pocillopora_acuta_HIv1_PredGene_g9608.t1,0,8,0,0,9,0
Pocillopora_acuta_HIv1_PredGene_g28792.t1,0,0,0,3,4,3
STRG.1844,258,304,224,266,247,342
STRG.9822,9,15,0,8,12,5
STRG.9823,22,21,23,23,42,44
Pocillopora_acuta_HIv1_PredGene_g13258.t1,0,0,0,0,2,0
STRG.9821,11,17,6,0,27,13
STRG.9826,3,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7163.t1,0,0,898,61,720,0
STRG.9824,27,49,40,21,15,22
STRG.9825,69,62,61,20,7,11
STRG.9828,10,19,9,10,32,6
STRG.9829,4,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30594.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_8867_t,0,0,0,0,50,29
STRG.16905,1396,817,658,524,531,387
Pocillopora_acuta_HIv1_PredGene_g25359.t1,0,30,10,0,12,9
Pocillopora_acuta_HIv1_PredGene_g21585.t1,0,16,0,5,16,0
Pocillopora_acuta_HIv1_PredGene_g31200.t1,0,0,13,9,0,0
Pocillopora_acuta_HIv1_PredGene_g29197.t1,0,0,0,0,0,0
STRG.9798,4,2,4,1,3,2
STRG.9799,5,2,6,1,3,1
Pocillopora_acuta_HIv1_PredGene_19727_t,0,0,0,0,0,0
STRG.16978,198,246,205,143,346,218
Pocillopora_acuta_HIv1_PredGene_g1649.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g3414.t2,0,0,0,0,0,0
STRG.16973,131,211,169,45,27,64
STRG.9791,3,0,0,0,0,0
STRG.9792,419,211,20,420,341,533
STRG.9793,182,83,129,94,71,91
Pocillopora_acuta_HIv1_PredGene_26086_t,0,0,0,0,0,0
STRG.9795,3,1,0,4,10,6
STRG.9796,10,3,11,5,9,4
STRG.9797,1,4,2,1,5,2
Pocillopora_acuta_HIv1_PredGene_g32210.t1,0,0,0,2,6,1
STRG.21621,193,198,167,130,185,143
STRG.20538,232,220,222,179,241,191
STRG.20539,84,0,0,0,0,0
STRG.20536,1006,286,925,805,420,1428
STRG.20537,29,23,26,14,11,27
STRG.20534,9,10,13,4,6,7
STRG.20535,127,185,70,83,199,101
STRG.20532,198,127,118,70,44,59
STRG.20533,5,4,1,3,2,2
STRG.20530,26,10,13,12,12,14
STRG.20531,470,310,355,168,234,241
Pocillopora_acuta_HIv1_PredGene_g17389.t1,0,0,0,0,0,0
STRG.21620,91,48,49,34,55,70
STRG.5749,325,182,139,189,239,172
STRG.5748,620,285,313,367,265,271
STRG.5747,1455,1417,1198,870,1170,1032
STRG.5746,423,207,235,125,111,137
STRG.5745,25,5,12,52,18,32
STRG.5744,68,53,57,43,23,28
STRG.5743,212,89,118,70,51,50
STRG.5742,176,174,109,177,312,200
STRG.5741,541,452,388,393,535,576
STRG.5740,76,137,99,27,28,23
Pocillopora_acuta_HIv1_PredGene_2564_t,0,0,0,0,0,0
STRG.20280,181,115,193,35,25,57
STRG.20281,205,264,224,95,148,134
STRG.20282,62,63,55,20,32,31
STRG.20283,960,825,716,336,453,462
STRG.20284,376,209,220,152,80,145
STRG.20285,79,79,79,53,60,69
STRG.20286,4,6,5,8,3,4
STRG.20287,5,0,8,15,17,23
STRG.20288,71,82,59,58,47,63
STRG.20289,120,103,134,38,181,80
Pocillopora_acuta_HIv1_PredGene_g338.t1,0,1,0,12,19,14
STRG.2917,148,111,132,58,45,63
STRG.2916,1784,1418,1685,776,1121,1109
STRG.2915,215,186,284,126,224,258
STRG.2914,19,0,48,29,0,38
STRG.2913,103,55,131,57,38,69
STRG.2912,265,0,249,95,104,103
STRG.2911,405,310,320,65,71,59
STRG.2910,3,10,22,0,5,14
STRG.2919,35,36,30,6,10,16
STRG.2918,807,803,747,463,659,657
STRG.20627,189,122,200,133,78,126
Pocillopora_acuta_HIv1_PredGene_g16871.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11408.t1,0,0,0,4,5,0
Pocillopora_acuta_HIv1_PredGene_g17439.t1,0,0,0,2,4,0
Pocillopora_acuta_HIv1_PredGene_g8104.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8104.t3,0,0,31,4,0,0
STRG.8043,1143,895,863,734,826,839
STRG.8042,354,476,433,185,216,216
STRG.8041,35,44,49,39,36,61
STRG.8040,476,475,402,328,398,357
Pocillopora_acuta_HIv1_PredGene_g10051.t1,0,34,20,29,45,34
STRG.8046,56,81,68,70,40,50
STRG.8045,207,181,233,132,171,187
STRG.8044,192,158,174,56,33,48
STRG.8049,4,0,0,9,0,0
STRG.8048,39,44,15,13,42,15
STRG.10980,14,10,10,3,6,14
STRG.10981,4,0,5,0,0,0
STRG.10982,348,353,271,131,144,140
STRG.10983,123,84,44,121,104,102
STRG.10984,227,297,230,156,188,149
STRG.10985,15,19,18,26,55,23
STRG.10986,379,559,297,265,320,324
STRG.10987,23,35,19,0,40,14
STRG.10988,11,27,33,13,25,10
STRG.10989,28,50,25,6,43,20
STRG.14603,1027,914,820,536,845,675
STRG.14602,188,139,101,38,39,35
STRG.14601,156,198,163,30,58,62
STRG.14600,97,74,98,91,57,78
Pocillopora_acuta_HIv1_PredGene_16089_t,0,0,0,0,0,0
STRG.14606,52,35,31,12,20,18
STRG.14605,460,407,252,65,37,37
STRG.14604,165,112,103,17,35,25
STRG.14609,175,65,49,22,31,28
STRG.14608,126,156,150,87,114,160
Pocillopora_acuta_HIv1_PredGene_g1785.t1,0,0,3,4,6,2
STRG.22318,91,31,22,16,3,0
Pocillopora_acuta_HIv1_PredGene_g1787.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g10053.t1,0,0,5,2,0,7
STRG.7631,140,120,26,88,116,51
STRG.7630,9,18,29,26,30,40
STRG.7633,811,713,516,213,277,315
STRG.7632,507,394,504,384,365,434
STRG.7635,3,2,4,14,20,18
STRG.7634,5,0,2,3,2,3
STRG.7637,219,233,240,75,80,109
STRG.7636,88,90,31,24,88,45
STRG.7639,623,484,558,158,117,199
STRG.7638,3758,4665,3581,6587,13819,10778
STRG.3741,617,830,596,578,1172,763
STRG.3740,22,7,20,0,5,0
STRG.3743,651,602,503,380,731,567
STRG.3742,1519,1310,1098,1210,1459,1396
STRG.3745,149,132,134,79,83,98
STRG.3744,1,0,1,0,0,0
STRG.3747,1296,1273,1149,493,840,701
STRG.3746,482,628,452,647,887,743
STRG.3749,3163,972,2640,891,414,1231
STRG.3748,102,75,124,35,37,36
STRG.6324,178,120,124,111,149,130
STRG.6325,8,13,0,13,8,0
STRG.6326,720,648,574,397,807,561
STRG.6327,29,18,29,3,6,0
STRG.6320,223,461,229,152,428,235
STRG.6321,36,25,54,108,155,209
STRG.6322,2260,1504,1308,933,816,770
STRG.6323,101,48,62,20,43,24
Pocillopora_acuta_HIv1_PredGene_g33528.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g16149.t1,0,0,0,4,0,5
STRG.6329,322,274,304,232,395,370
STRG.1677,668,712,588,588,756,694
STRG.1676,244,210,143,38,27,29
STRG.18973,26,0,15,0,0,2
STRG.1674,327,151,171,84,113,98
STRG.18975,35,25,54,18,3,12
STRG.1672,5952,6850,5817,6634,8769,8876
STRG.1671,137,111,136,77,69,97
STRG.1670,228,375,220,70,145,126
STRG.18979,17,0,4,0,8,0
STRG.18978,15,5,10,7,9,16
Pocillopora_acuta_HIv1_PredGene_g21864.t2,0,11,13,0,0,3
STRG.1679,238,136,110,96,99,104
STRG.1678,4,0,0,0,3,10
STRG.7987,164,129,163,128,106,129
STRG.7986,126,145,101,44,59,58
STRG.7985,475,404,384,393,326,298
STRG.7984,59,59,73,32,32,27
Pocillopora_acuta_HIv1_PredGene_7675_t,0,0,0,0,0,0
STRG.7982,82,22,26,25,30,49
STRG.7981,13,14,52,7,22,20
STRG.7980,353,136,249,125,47,117
Pocillopora_acuta_HIv1_PredGene_g15375.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g22744.t1,0,0,0,0,0,0
STRG.7989,288,85,100,166,35,49
STRG.7988,2,9,13,0,4,2
STRG.16115,482,277,294,150,126,158
STRG.16114,42,25,0,9,5,10
Pocillopora_acuta_HIv1_PredGene_g13399.t1,0,0,0,0,0,0
STRG.3294,13,14,23,5,19,10
STRG.16111,17,15,0,7,0,0
STRG.3292,116,62,82,80,85,98
STRG.16113,1194,674,443,539,375,374
STRG.3290,487,263,443,306,419,619
Pocillopora_acuta_HIv1_PredGene_g32239.t1,0,1,14,7,10,15
STRG.16119,5,0,0,5,0,3
STRG.16118,2,5,2,7,13,10
STRG.3299,4,0,0,2,12,7
STRG.3298,11,0,3,6,14,17
STRG.12605,451,347,385,150,255,274
STRG.12604,869,580,660,711,440,489
STRG.12607,110,204,140,64,165,150
STRG.12606,565,553,581,350,577,619
STRG.12601,27,40,26,18,36,36
STRG.12600,117,67,73,45,47,28
STRG.12603,1359,1490,1396,895,1436,1312
STRG.12602,42,53,48,10,16,24
STRG.12609,678,591,669,441,376,470
STRG.12608,36,47,23,13,42,24
Pocillopora_acuta_HIv1_PredGene_g22746.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32258.t1,0,0,4,0,7,0
STRG.6580,492,425,468,284,628,544
STRG.6581,6330,8463,5795,353,468,375
STRG.6582,36,17,34,33,49,40
STRG.6583,52,25,0,26,19,7
STRG.6584,5,4,11,5,0,12
STRG.6585,2,6,7,14,48,40
STRG.6586,58,72,29,36,64,48
STRG.6587,189,149,189,57,53,109
STRG.6588,455,424,311,373,425,392
STRG.6589,22,16,32,13,13,19
STRG.23160,3,3,9,2,0,3
STRG.23161,777,480,574,235,262,360
STRG.23162,34,5,0,37,31,6
STRG.23163,260,130,248,188,224,288
STRG.23164,97,57,71,30,19,36
STRG.23165,20,15,20,12,11,8
STRG.23166,28,28,31,27,26,13
STRG.23167,138,102,77,30,17,15
STRG.23168,100,144,121,30,45,40
STRG.23169,251,325,331,344,779,600
STRG.7643,8,0,7,10,3,4
STRG.2908,5,0,10,8,0,4
STRG.20296,31,26,21,8,11,8
Pocillopora_acuta_HIv1_PredGene_g19267.t1,0,0,0,0,0,0
STRG.17648,29,8,13,6,7,8
Pocillopora_acuta_HIv1_PredGene_g12016.t1,0,0,0,0,0,0
STRG.17642,585,462,459,441,540,474
STRG.17643,13,6,0,10,10,3
STRG.17640,85,158,78,90,125,80
STRG.17641,582,325,558,229,198,386
STRG.17646,447,460,487,85,99,110
Pocillopora_acuta_HIv1_PredGene_g22927.t1,0,0,0,0,0,0
STRG.17644,164,290,272,34,72,75
STRG.17645,26,36,16,14,11,13
STRG.2166,29,52,24,32,33,47
STRG.2167,446,618,478,89,85,95
STRG.2164,389,377,426,294,370,350
STRG.2165,147,129,97,11,68,47
STRG.1589,266,173,187,69,94,72
STRG.1588,154,96,120,40,32,87
STRG.2160,52,63,48,29,56,34
STRG.2161,145,162,164,250,331,390
STRG.1585,252,156,193,91,63,138
STRG.1584,387,3,128,74,6,29
STRG.1587,191,71,79,45,38,48
STRG.1586,25,23,38,29,27,23
STRG.1581,276,167,186,118,116,119
STRG.1580,7,16,10,9,15,7
STRG.2168,22,28,22,25,21,11
STRG.2169,376,230,328,335,367,400
STRG.19738,1323,3701,984,586,914,557
STRG.19739,539,38,95,1080,1203,659
Pocillopora_acuta_HIv1_PredGene_g18851.t1,0,25,6,26,69,21
STRG.19730,12720,11753,9810,2984,4218,3895
STRG.19731,7,16,4,8,2,3
STRG.19732,137,269,137,69,115,85
STRG.19733,27,18,5,7,17,5
STRG.19734,531,624,639,331,420,423
STRG.19735,1225,1848,1506,1109,1818,1619
STRG.19736,138,155,220,68,127,140
STRG.19737,3,3,0,2,6,8
Pocillopora_acuta_HIv1_PredGene_7846_t,0,0,0,0,2,0
STRG.2906,56,72,58,16,36,26
STRG.2907,354,304,282,185,153,226
Pocillopora_acuta_HIv1_PredGene_g9600.t1,0,0,0,0,0,5
Pocillopora_acuta_HIv1_PredGene_g5482.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21688.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g238.t1,0,0,0,0,3,0
STRG.1416,11,14,3,24,18,24
Pocillopora_acuta_HIv1_PredGene_g9602.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7443.t1,0,0,0,0,0,0
STRG.10519,72,96,81,33,37,42
STRG.10518,421,227,341,121,115,151
STRG.2150,16746,16391,15928,2235,2093,2577
STRG.9100,35,27,11,39,39,32
STRG.10513,5821,1537,2754,7255,4942,5666
STRG.10512,497,230,448,223,148,288
STRG.10511,116,137,111,422,250,487
STRG.10510,28,19,35,174,69,234
STRG.10517,57,47,50,51,46,46
STRG.10516,364,330,447,175,239,268
STRG.10515,167,148,126,124,235,175
STRG.10514,97,108,56,41,73,59
Pocillopora_acuta_HIv1_PredGene_g16615.t1,0,0,0,2,4,2
Pocillopora_acuta_HIv1_PredGene_g29165.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_29381_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5293.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21647.t1,0,0,0,7,12,0
Pocillopora_acuta_HIv1_PredGene_g5480.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28348.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv1_PredGene_g29167.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g31482.t2,0,0,0,0,0,0
STRG.477,837,798,568,1242,873,1022
STRG.476,120,194,88,22,20,19
STRG.475,260,330,188,120,163,127
STRG.474,78,45,50,27,64,61
STRG.473,11,21,3,3,19,18
STRG.472,377,392,371,673,789,745
STRG.471,60,84,100,28,28,36
STRG.470,169,142,129,55,37,54
STRG.479,554,321,430,375,777,628
STRG.478,208,163,175,151,144,139
Pocillopora_acuta_HIv1_PredGene_g29980.t1,0,3,7,5,16,5
STRG.24016,209,14,63,86,10,28
Pocillopora_acuta_HIv1_PredGene_g22490.t1,0,0,0,5,8,0
Pocillopora_acuta_HIv1_PredGene_g19978.t1,0,0,0,0,110,86
Pocillopora_acuta_HIv1_PredGene_g4214.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv1_PredGene_g5291.t2,0,0,0,143,0,299
STRG.6567,64,27,65,28,41,34
Pocillopora_acuta_HIv1_PredGene_g30176.t1,0,0,0,0,0,0
STRG.6565,2,7,2,1,3,1
Pocillopora_acuta_HIv1_PredGene_g7996.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g28715.t1,0,0,0,3,0,1
Pocillopora_acuta_HIv1_PredGene_g16355.t1,0,0,0,19,17,7
Pocillopora_acuta_HIv1_PredGene_g7190.t2,0,0,14,6,0,46
Pocillopora_acuta_HIv1_PredGene_g10479.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_g29210.t1,0,3,0,3,7,3
STRG.11392,96,20,61,10,16,26
STRG.11393,420,265,248,277,236,354
STRG.11390,58,64,69,11,4,15
STRG.11391,722,730,918,241,243,271
STRG.11396,41,81,46,22,47,57
STRG.11397,186,107,174,71,51,62
STRG.11394,133,115,138,79,77,111
STRG.11395,4,5,0,4,7,8
STRG.11398,8,0,12,3,15,8
STRG.11399,484,687,473,114,168,145
Pocillopora_acuta_HIv1_PredGene_g3528.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_32328_t,0,73,25,25,65,13
STRG.2418,19,43,23,3,27,21
STRG.2419,281,269,267,422,697,641
Pocillopora_acuta_HIv1_PredGene_g4216.t1,0,0,0,3,0,0
STRG.2414,3016,2461,2383,1842,2380,2405
Pocillopora_acuta_HIv1_PredGene_g6145.t1,0,0,9,17,3,5
STRG.17559,545,429,324,213,208,229
Pocillopora_acuta_HIv1_PredGene_g3372.t1,0,2,2,7,2,4
Pocillopora_acuta_HIv1_PredGene_g27912.t1,0,55,47,6,23,11
STRG.8768,238,133,116,74,69,59
Pocillopora_acuta_HIv1_PredGene_g7994.t1,0,0,0,0,9,0
STRG.2413,103,64,73,22,12,50
Pocillopora_acuta_HIv1_PredGene_g22084.t1,0,8,11,5,6,13
Pocillopora_acuta_HIv1_PredGene_g6037.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24388.t1,0,0,0,3,6,0
Pocillopora_acuta_HIv1_PredGene_g30540.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18350.t1,0,0,0,0,0,7
Pocillopora_acuta_HIv1_PredGene_g4892.t1,0,3,6,6,15,0
Pocillopora_acuta_HIv1_PredGene_g3325.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23563.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_29690_t,0,0,0,0,0,0
STRG.9710,2,2,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_g2056.t1,0,0,0,5,0,0
Pocillopora_acuta_HIv1_PredGene_g9142.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g24106.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g25598.t1,0,0,0,0,9,6
Pocillopora_acuta_HIv1_PredGene_g28698.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13132.t1,0,0,0,0,5,5
STRG.23209,28,41,17,13,15,15
STRG.23208,89,43,152,19,34,45
STRG.23201,26,33,22,17,20,21
STRG.23200,6,9,6,11,10,10
STRG.23203,261,268,242,140,197,157
STRG.23202,1,3,0,1,2,3
STRG.23205,126,44,53,46,33,47
STRG.23204,115,123,130,89,89,117
STRG.23207,344,351,198,232,245,208
STRG.23206,75,57,62,15,23,24
Pocillopora_acuta_HIv1_PredGene_g14099.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_13292_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15075.t1,0,0,0,7,10,0
Pocillopora_acuta_HIv1_PredGene_g19796.t1,0,0,0,0,0,0
STRG.6834,175,205,168,220,236,186
STRG.8052,53,55,69,48,6,41
STRG.21660,151,130,112,307,243,286
STRG.1515,286,276,161,103,110,122
STRG.21663,627,672,373,632,1051,791
STRG.6837,115,159,143,37,34,46
STRG.6830,687,594,681,545,688,593
Pocillopora_acuta_HIv1_PredGene_g16830.t1,0,0,0,0,0,0
STRG.21664,369,290,275,60,111,82
Pocillopora_acuta_HIv1_PredGene_g22448.t1,0,0,0,0,0,0
STRG.1512,298,321,275,192,310,259
STRG.21666,8,6,6,2,2,2
STRG.12000,2,7,1,1,7,3
Pocillopora_acuta_HIv1_PredGene_g2280.t1,0,0,0,0,7,0
Pocillopora_acuta_HIv1_PredGene_g7276.t1,0,0,0,6,5,6
Pocillopora_acuta_HIv1_PredGene_g24325.t1,0,0,0,0,0,0
STRG.10995,146,167,108,40,50,42
Pocillopora_acuta_HIv1_PredGene_g1695.t1,0,0,0,6,0,0
Pocillopora_acuta_HIv1_PredGene_g17960.t1,0,0,2,8,4,5
STRG.7884,282,331,225,334,359,444
Pocillopora_acuta_HIv1_PredGene_g24547.t1,0,0,0,3,1,0
Pocillopora_acuta_HIv1_PredGene_g25052.t1,0,0,0,4,8,10
Pocillopora_acuta_HIv1_PredGene_g230.t1,0,0,0,2,5,3
Pocillopora_acuta_HIv1_PredGene_5808_t,0,0,0,0,0,4
STRG.7882,78,96,61,24,115,36
Pocillopora_acuta_HIv1_PredGene_g24327.t1,0,5,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g3170.t1,0,5,5,0,5,6
Pocillopora_acuta_HIv1_PredGene_g30082.t1,0,0,0,3,1,3
Pocillopora_acuta_HIv1_PredGene_g14633.t1,0,1,4,4,3,4
Pocillopora_acuta_HIv1_PredGene_g24851.t1,0,0,0,0,3,1
Pocillopora_acuta_HIv1_PredGene_g15324.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g17962.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26564.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1729.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23041.t1,0,0,3,21,18,23
Pocillopora_acuta_HIv1_PredGene_g30838.t1,0,0,0,0,0,1
STRG.7881,53,28,53,58,37,50
Pocillopora_acuta_HIv1_PredGene_g1888.t1,0,0,0,0,1,2
Pocillopora_acuta_HIv1_PredGene_g8789.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g29064.t1,0,0,4,14,2,8
Pocillopora_acuta_HIv1_PredGene_g10645.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv1_PredGene_g8673.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_g2772.t1,0,1,0,1,3,0
Pocillopora_acuta_HIv1_PredGene_g15326.t1,0,0,0,6,5,0
Pocillopora_acuta_HIv1_PredGene_g21699.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8924.t1,0,8,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_g33409.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32264.t1,0,0,0,0,1,0
STRG.1288,666,689,792,494,562,747
Pocillopora_acuta_HIv1_PredGene_g1837.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24620.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26403.t1,0,11,8,7,11,0
Pocillopora_acuta_HIv1_PredGene_g23124.t1,0,0,0,0,0,0
STRG.12449,71,72,53,35,32,33
STRG.12448,565,127,82,175,68,60
STRG.12443,5,0,12,5,0,4
STRG.12442,542,238,422,212,175,241
STRG.12441,16,4,40,56,6,39
STRG.12440,114,81,91,107,55,100
STRG.12447,85,26,59,24,22,21
STRG.12446,1127,1147,968,444,731,580
STRG.12445,1332,976,1045,961,914,1077
STRG.12444,3013,1615,2201,2426,2920,3061
Pocillopora_acuta_HIv1_PredGene_14567_t,0,0,620,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30058.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g5611.t1,0,35,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33184.t1,0,0,4,16,7,8
Pocillopora_acuta_HIv1_PredGene_31452_t,0,0,0,0,0,0
STRG.14030,54,75,85,41,42,34
Pocillopora_acuta_HIv1_PredGene_g1594.t1,0,0,0,7,2,0
Pocillopora_acuta_HIv1_PredGene_g19301.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g270.t1,0,0,0,3,5,0
Pocillopora_acuta_HIv1_PredGene_g3857.t1,0,0,0,2,4,3
STRG.14031,44,34,18,12,19,31
STRG.8090,10,20,15,9,11,13
Pocillopora_acuta_HIv1_PredGene_29015_t,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g5551.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31701.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_27739_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4898.t1,0,0,0,0,1,0
STRG.19538,7,8,4,6,6,3
STRG.19539,4,12,7,2,9,7
STRG.19536,133,114,134,76,102,102
STRG.19537,15,2,16,15,9,16
STRG.19534,552,413,452,279,204,208
STRG.19535,1124,1288,1057,693,833,822
STRG.19532,2877,1264,989,1021,916,743
STRG.19533,56,29,35,36,26,28
STRG.19530,26,0,17,0,10,15
STRG.19531,124,102,85,34,44,58
Pocillopora_acuta_HIv1_PredGene_g33186.t2,0,40,0,13,22,0
Pocillopora_acuta_HIv1_PredGene_g15595.t1,0,0,10,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25590.t1,0,4,0,11,35,0
Pocillopora_acuta_HIv1_PredGene_g28640.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g23512.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_30555_t,0,0,0,3,0,4
Pocillopora_acuta_HIv1_PredGene_g13514.t1,0,0,0,2,6,0
STRG.9581,12,26,42,0,7,10
Pocillopora_acuta_HIv1_PredGene_g23043.t1,0,0,0,0,0,0
STRG.9615,303,178,177,105,69,73
STRG.9614,4,0,9,0,0,0
STRG.9617,223,119,169,110,91,104
STRG.9616,109,70,67,90,92,73
STRG.19284,47,49,18,31,65,39
STRG.19285,178,99,76,82,108,59
STRG.19286,118,75,44,35,20,7
STRG.9612,4,0,2,2,0,4
STRG.19288,81,55,54,25,51,42
STRG.19289,1426,1361,1215,1535,2174,2083
STRG.14035,260,175,204,640,1063,989
STRG.9619,29,26,34,11,10,11
STRG.9618,317,245,222,351,245,342
Pocillopora_acuta_HIv1_PredGene_g20048.t1,0,0,0,1,3,3
Pocillopora_acuta_HIv1_PredGene_13419_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28382.t1,0,33,37,20,0,2
Pocillopora_acuta_HIv1_PredGene_g32250.t1,0,0,0,0,0,0
STRG.13638,38,41,51,28,61,34
STRG.7621,63,56,47,72,146,111
Pocillopora_acuta_HIv1_PredGene_g14093.t1,0,0,0,3,5,0
STRG.21058,12,11,12,13,18,3
STRG.21059,1521,912,1017,539,642,644
STRG.21056,52,68,37,20,24,25
STRG.21057,180,173,124,64,76,88
STRG.21054,1295,1378,1240,435,506,524
STRG.21055,362,387,338,139,232,193
STRG.21052,134,88,140,32,45,47
STRG.21053,589,540,485,68,86,119
STRG.21050,10,12,21,7,11,4
Pocillopora_acuta_HIv1_PredGene_g1505.t1,0,0,0,0,0,0
STRG.3961,17,31,43,23,32,24
STRG.3960,58,37,22,10,12,11
STRG.3963,135,132,112,94,132,153
STRG.3962,174,201,116,136,109,97
STRG.17259,280,393,314,89,86,92
STRG.17258,29,46,83,19,21,21
STRG.3967,64,357,169,22,101,71
STRG.3966,9,44,21,0,18,7
STRG.17255,298,215,244,150,218,210
STRG.3968,104,0,71,44,23,46
